Thumb;SKU;Name;Color;Category;Category Position;Brand;Seller;Balance;First Date;Comments;Rating;Final price;SPP Price;Revenue potential;Days in stock;Sales;Sales Per Day Average;Revenue;Pics Count;Hax Video;Categories Last Count
https://basket-05.wb.ru/vol751/part75120/75120689/images/c246x328/1.jpg;75120689;Простынь на резинке 140х200 х26см,хлопок;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;12;YERRNA;ОАО Шуйские Ситцы ХБК;605;21.04.2022;424;5;1174;1033;838484;30;799;26,6333;838484;12;0;5
https://basket-06.wb.ru/vol1047/part104780/104780846/images/c246x328/1.jpg;104780846;Простынь на резинке 160х200 х26см,хлопок;серо-голубой;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;14;YERRNA;ОАО Шуйские Ситцы ХБК;942;26.10.2022;752;5;1302;1145;1156520;21;698;23,2667;809564;10;1;11
https://basket-01.wb.ru/vol139/part13975/13975821/images/c246x328/1.jpg;13975821;Простынь натяжная 140х200 см 2-спальная;темно-синий,бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;37;Сказка.;ИП Ральников Константин Леонидович;159;09.08.2020;401;5;975;858;804375;30;825;27,5;804375;8;1;2
https://basket-05.wb.ru/vol751/part75176/75176765/images/c246x328/1.jpg;75176765;Простынь на резинке 180х200 х26см,хлопок;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;YERRNA;ОАО Шуйские Ситцы ХБК;0;22.04.2022;704;5;1336;1002;1435365;16;573;19,1;765528;12;0;0
https://basket-05.wb.ru/vol924/part92454/92454556/images/c246x328/1.jpg;92454556;Простыня натяжная трикотажная на резинке 160х200 см;баклажановый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;84;Stretch Jersy;ИП Мухин Е В;265;04.08.2022;821;5;745;655;740530;30;994;33,1333;740530;8;0;3
https://basket-06.wb.ru/vol1023/part102376/102376672/images/c246x328/1.jpg;102376672;Простынь на резинке 180х200 х26см,хлопок;светло-зеленый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;15;YERRNA;ОАО Шуйские Ситцы ХБК;209;03.11.2022;703;5;1414;1245;736292;30;644;21,4667;736292;11;1;5
https://basket-05.wb.ru/vol839/part83997/83997701/images/c246x328/1.jpg;83997701;Простынь на резинке 160х200 х26см,хлопок;серо-голубой;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;YERRNA;ОАО Шуйские Ситцы ХБК;0;12.06.2022;752;5;1078;809;1049800;21;578;19,2667;734860;14;1;0
https://basket-05.wb.ru/vol750/part75098/75098144/images/c246x328/1.jpg;75098144;Простынь на резинке 90х200 х26см, хлопок;серо-голубой;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;4743;YERRNA;ОАО Шуйские Ситцы ХБК;162;22.04.2022;347;5;955;840;670577;30;798;26,6;670577;10;0;3
https://basket-01.wb.ru/vol103/part10371/10371319/images/c246x328/1.jpg;10371319;простынь на резинке 160х200 / резинка по периметру борт 20см;розовый,белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;13;Ночь Нежна;ООО Альфа - Трейд;55;06.06.2020;1635;5;936;823;716002,5;28;718;23,9333;668269;11;1;6
https://basket-05.wb.ru/vol751/part75125/75125900/images/c246x328/1.jpg;75125900;Простынь на резинке 140х200 х26см,хлопок;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;YERRNA;ОАО Шуйские Ситцы ХБК;0;22.04.2022;424;5;1032;774;867814,2857;21;537;17,9;607470;9;0;0
https://basket-01.wb.ru/vol112/part11223/11223206/images/c246x328/1.jpg;11223206;простынь на резинке 160х200 / бортики 20 см / хлопок 100%;лиловый,белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;18;Ночь Нежна;ООО Альфа - Трейд;335;26.02.2020;1635;5;936;823;593400;30;650;21,6667;593400;10;1;6
https://basket-04.wb.ru/vol599/part59918/59918276/images/c246x328/1.jpg;59918276;Простыня на резинке, 160*200*20 см;синий,серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;20;Letto;ООО Метеор;186;03.02.2022;4129;5;649;571;761023,0435;23;899;29,9667;583451;7;0;3
https://basket-06.wb.ru/vol1047/part104780/104780844/images/c246x328/1.jpg;104780844;Простынь на резинке 160х200 х26см,хлопок;пудровый,пастельно-розовый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;30;YERRNA;ОАО Шуйские Ситцы ХБК;600;26.10.2022;752;5;1302;1145;543900;30;490;16,3333;543900;12;1;3
https://basket-05.wb.ru/vol925/part92513/92513413/images/c246x328/1.jpg;92513413;Простыня натяжная трикотажная на резинке 160х200 см;графит;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;19;Stretch Jersy;ИП Мухин Е В;472;14.07.2022;821;5;745;655;531930;30;714;23,8;531930;8;0;3
https://basket-05.wb.ru/vol839/part83997/83997703/images/c246x328/1.jpg;83997703;Простынь на резинке 160х200 х26см,хлопок;серо-бежевый,бежевый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;38;YERRNA;ОАО Шуйские Ситцы ХБК;47;12.06.2022;752;5;1302;1145;1205653,846;13;418;13,9333;522450;16;1;3
https://basket-05.wb.ru/vol839/part83994/83994567/images/c246x328/1.jpg;83994567;Простынь на резинке 140х200 х26см,хлопок;темно-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;YERRNA;ОАО Шуйские Ситцы ХБК;0;23.06.2022;217;5;1032;774;638317,5;24;483;16,1;510654;8;0;0
https://basket-02.wb.ru/vol252/part25278/25278786/images/c246x328/1.jpg;25278786;Простынь на резинке 160х200 махровая непромокаемая простыня;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;24;Barhouse+;Barhouse;234;10.05.2021;259;5;1319;1161;507815;30;385;12,8333;507815;10;0;6
https://basket-02.wb.ru/vol146/part14617/14617906/images/c246x328/1.jpg;14617906;Простынь на резинке 160х200 трикотажная ;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7776;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;337;08.09.2020;3482;4;777;683;581082;25;631;21,0333;484235;8;1;2
https://basket-06.wb.ru/vol1047/part104780/104780845/images/c246x328/1.jpg;104780845;Простынь на резинке 160х200 х26см,хлопок;белый,серый графит;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;32;YERRNA;ОАО Шуйские Ситцы ХБК;559;26.10.2022;752;5;1302;1145;601650;24;428;14,2667;481320;13;1;9
https://basket-05.wb.ru/vol926/part92621/92621795/images/c246x328/1.jpg;92621795;Простыня натяжная трикотажная на резинке 180х200 см;графит;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;16;Stretch Jersy;ИП Мухин Е В;606;04.08.2022;870;5;805;708;486331,0345;29;584;19,4667;470120;8;0;6
https://basket-01.wb.ru/vol123/part12310/12310286/images/c246x328/1.jpg;12310286;Простынь на резинке 90х200 100% хлопок ;голубой;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;28;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;559;18.05.2020;1424;5;490;431;465990;30;951;31,7;465990;12;0;6
https://basket-06.wb.ru/vol1023/part102346/102346978/images/c246x328/1.jpg;102346978;Простынь на резинке 140х200 х26см,хлопок;светло-зеленый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;31;YERRNA;ОАО Шуйские Ситцы ХБК;72;03.11.2022;424;5;1246;1096;440910;30;412;13,7333;440910;11;1;3
https://basket-02.wb.ru/vol252/part25278/25278787/images/c246x328/1.jpg;25278787;Простынь на резинке 180х200 махровая непромокаемая простыня;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;25;Barhouse+;Barhouse;97;10.05.2021;187;5;1338;1178;420132;30;314;10,4667;420132;10;0;6
https://basket-01.wb.ru/vol123/part12310/12310274/images/c246x328/1.jpg;12310274;Простынь на резинке 90х200 100% хлопок ;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;ОТК ПРОИЗВОДСТВО;ООО ОТК Производство;0;18.05.2020;1424;5;500;425;559090,9091;22;820;27,3333;410000;13;0;0
https://basket-01.wb.ru/vol103/part10371/10371334/images/c246x328/1.jpg;10371334;простынь на резинке 180х200,простынь евро,резинка по периметру,100% хлопок,подарок;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;43;Ночь Нежна;ООО Альфа - Трейд;13;25.01.2020;531;5;996;876;406368;30;408;13,6;406368;8;1;3
https://basket-08.wb.ru/vol1141/part114157/114157616/images/c246x328/1.jpg;114157616;Простыня на резинке 160х200 Либерти;темно-серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;58;Feresa hygge;ООО ИСА;102;11.08.2022;144;5;1548;1362;561702,8571;21;254;8,4667;393192;7;0;6
https://basket-05.wb.ru/vol751/part75103/75103814/images/c246x328/1.jpg;75103814;Простынь на резинке 90х200 х26см, хлопок;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;35;YERRNA;ОАО Шуйские Ситцы ХБК;841;22.04.2022;347;5;955;840;389313;30;464;15,4667;389313;9;0;6
https://basket-02.wb.ru/vol250/part25096/25096060/images/c246x328/1.jpg;25096060;Простынь на резинке 160х200 натяжная простыня 160х200х30;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;33;KARNA;ООО Соната;215;28.03.2021;609;5;1581;1391;378415;30;242;8,0667;378415;4;0;6
https://basket-02.wb.ru/vol146/part14617/14617907/images/c246x328/1.jpg;14617907;Простынь на резинке трикотажная 180х200;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7841;Тридевятое царство (Домашний текстиль Т37);ООО Атекс;326;25.09.2020;2159;5;803;706;419344,4444;27;470;15,6667;377410;8;0;2
https://basket-06.wb.ru/vol1047/part104780/104780843/images/c246x328/1.jpg;104780843;Простынь на резинке 160х200 х26см,хлопок;светло-зеленый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;52;YERRNA;ОАО Шуйские Ситцы ХБК;607;26.10.2022;752;5;1302;1145;404205;28;335;11,1667;377258;10;1;9
https://basket-01.wb.ru/vol118/part11814/11814058/images/c246x328/1.jpg;11814058;Простыня на резинке, 160*200*20 см;королевский синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;Letto;ООО Метеор;0;20.04.2020;4129;5;649;486;594764,2105;19;589;19,6333;376684;1;0;0
https://basket-04.wb.ru/vol707/part70735/70735149/images/c246x328/1.jpg;70735149;Простыня натяжная на резинке 180х200 трикотажная;серый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7950;Nefertiti;ИП Спирина Н С;387;02.04.2022;326;5;728;640;375250;30;581;19,3667;375250;6;0;1
https://basket-03.wb.ru/vol292/part29241/29241826/images/c246x328/1.jpg;29241826;Простыня 220х240 евро макси на большую кровать;синий бархат;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;7806;INTETEKS;ООО Интетекс;206;29.05.2021;287;5;880;774;366960;30;417;13,9;366960;4;0;1
https://basket-09.wb.ru/vol1240/part124035/124035750/images/c246x328/1.jpg;124035750;Простынь на резинке 160х200 х26см,хлопок;белый;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;21;YERRNA;ОАО Шуйские Ситцы ХБК;137;26.10.2022;752;5;1302;1145;437320,8;25;315;10,5;364434;15;1;12
https://basket-02.wb.ru/vol263/part26354/26354402/images/c246x328/1.jpg;26354402;Простынь на резинке 160х200 натяжная простыня 160х200х30;кофейный;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;40;KARNA;ООО Соната;99;19.04.2021;609;5;1581;1391;354382;30;227;7,5667;354382;4;0;6
https://basket-05.wb.ru/vol839/part83988/83988652/images/c246x328/1.jpg;83988652;Простынь на резинке 140х200 х26см,хлопок;темно-синий;Дом/Спальня/Постельные принадлежности/Простыни/Простынь натяжная;-1;YERRNA;ОАО Шуйские Ситцы ХБК;0;24.07.2022;424;5;1032;774;441517,5;24;332;11,0667;353214;11;0;0
